month,pct,bnf_name,bnf_code,total_items,total_cost
2010-08-01,05D,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,1,185.43
2010-08-01,05D,Fluclox Sod_Inj 1g Vl,0501012G0AAAEAE,1,54.14
2010-08-01,05D,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,1,3.89
2010-09-01,05D,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,1,1.64
2010-09-01,05D,Fluclox Sod_Inj 1g Vl,0501012G0AAAEAE,1,45.12
2010-09-01,05D,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,2,8.62
2010-10-01,05D,Amoxicillin Sod_Inj 500mg Vl,0501013C0AAADAD,1,5.07
2010-10-01,05D,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,3,375.45
2010-10-01,05D,Fluclox Sod_Inj 500mg Vl,0501012G0AAADAD,1,45.11
2010-11-01,05D,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,1,170.03
2010-11-01,05D,Fluclox Sod_Inj 1g Vl,0501012G0AAAEAE,2,216.56
2010-11-01,05D,Meropenem_Inj 1g Vl (Dry),0501022A0AAABAB,2,237.34
2010-11-01,05D,Piperacillin/Tazobactam_I/VInf 4g/0.5gVl,0501014S0AAABAB,1,209.48
2010-12-01,05D,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,1,170.11
2010-12-01,05D,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,1,14.77
2011-01-01,05D,Clarithromycin_I/V Inf 500mg Vl,0501050B0AAACAC,1,17.43
2011-01-01,05D,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,1,185.5
2011-01-01,05D,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,1,1.84
2011-01-01,05D,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,2,29.46
2011-02-01,05D,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,2,371.42
