month,pct,bnf_name,bnf_code,total_items,total_cost
2010-08-01,03A,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,1,31.28
2010-08-01,03A,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,2,154.56
2010-08-01,03A,Ketorolac Trometamol_Inj 30mg/ml 1ml Amp,1501042E0AAAAAA,1,24.69
2010-08-01,03A,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,1,7.81
2010-08-01,03A,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,3,51.63
2010-08-01,03A,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,1,29.48
2010-09-01,03A,Atazanavir_Cap 300mg,0503010L0AAADAD,1,279.2
2010-09-01,03A,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,1,32.83
2010-09-01,03A,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,5,154.66
2010-09-01,03A,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,1,7.81
2010-09-01,03A,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,1,14.76
2010-09-01,03A,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,2,73.68
2010-09-01,03A,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,1,258.06
2010-10-01,03A,Amoxicillin Sod_Inj 1g Vl,0501013C0AAAEAE,1,7.09
2010-10-01,03A,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,1,32.82
2010-10-01,03A,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,1,92.71
2010-10-01,03A,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,6,35.19000000000001
2010-10-01,03A,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,1,7.39
2010-10-01,03A,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,1,451.48
2010-11-01,03A,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,1,35.82
2010-11-01,03A,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,4,231.94
2010-11-01,03A,Enbrel_Inj 25mg Vl + Dil,1001030D0BBAAAA,1,329.13
2010-11-01,03A,Gentamicin Sulf_Inj 40mg/ml 2ml Vl,0501040H0AAAMAM,2,215.38
2010-11-01,03A,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,3,19.55
2010-11-01,03A,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,4,89.97
2010-11-01,03A,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,6,2581.19
2010-12-01,03A,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,1,35.84
2010-12-01,03A,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,2,123.76
2010-12-01,03A,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,8,48.54
2010-12-01,03A,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,4,144.53
2010-12-01,03A,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,8,3073.03
2011-01-01,03A,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,1,35.82
2011-01-01,03A,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,1,92.76
2011-01-01,03A,Gentamicin Sulf_Inj 40mg/ml 2ml Vl,0501040H0AAAMAM,1,63.36
2011-01-01,03A,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,4,31.42
2011-02-01,03A,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,1,8.99
2011-02-01,03A,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,1,30.98
2011-02-01,03A,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,4,25.83
2011-02-01,03A,Sunitinib_Cap 50mg,0801050AMAAACAC,1,2892.67
2011-03-01,03A,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,2,71.73
2011-03-01,03A,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,2,43.4
2011-03-01,03A,Ketorolac Trometamol_Inj 30mg/ml 1ml Amp,1501042E0AAAAAA,1,23.74
2011-03-01,03A,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,2,8.49
2011-04-01,03A,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,1,35.82
2011-04-01,03A,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,2,43.35
2011-04-01,03A,Gentamicin Sulf_Inj 40mg/ml 2ml Vl,0501040H0AAAMAM,1,63.37
2011-04-01,03A,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,4,25.8
2011-05-01,03A,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,5,179.72
2011-05-01,03A,Gentamicin Sulf_Inj 40mg/ml 2ml Vl,0501040H0AAAMAM,1,221.29
2011-05-01,03A,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,3,23.46
2011-05-01,03A,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,6,125.58
2011-05-01,03A,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,1,44.28
2011-05-01,03A,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,1,387.78
2011-06-01,03A,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,3,107.56
2011-06-01,03A,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,5,321.94
2011-06-01,03A,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,6,43.03
2011-06-01,03A,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,4,73.84
2011-06-01,03A,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,4,59.09
2011-06-01,03A,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,7,1266.13
2011-07-01,03A,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,4,157.89999999999995
2011-07-01,03A,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,7,41.5
2011-07-01,03A,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,3,147.49
2011-07-01,03A,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,3,775.0
2011-08-01,03A,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,2,78.86
2011-08-01,03A,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,4,111.52
2011-08-01,03A,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,5,38.55
2011-08-01,03A,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,4,36.97
2011-08-01,03A,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,1,64.62
2011-09-01,03A,Alfentanil HCl_Inj 5mg/ml 1ml Amp,1501043A0AAADAD,4,53.56
2011-09-01,03A,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,1,43.01
2011-09-01,03A,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,6,383.85
2011-09-01,03A,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,3,15.68
2011-09-01,03A,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,5,72.39
2011-09-01,03A,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,2,118.0
2011-09-01,03A,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,1,129.21
2011-10-01,03A,Alfentanil HCl_Inj 5mg/ml 1ml Amp,1501043A0AAADAD,8,160.36
2011-10-01,03A,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,3,376.01
2011-10-01,03A,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,2,114.52
2011-10-01,03A,Ketorolac Trometamol_Inj 30mg/ml 1ml Amp,1501042E0AAAAAA,1,17.81
2011-10-01,03A,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,5,41.17
2011-10-01,03A,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,3,36.94
2011-11-01,03A,Alfentanil HCl_Inj 5mg/ml 1ml Amp,1501043A0AAADAD,3,57.79
2011-11-01,03A,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,1,43.01
2011-11-01,03A,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,4,93.02
2011-11-01,03A,Enbrel_Inj 25mg Vl + Dil,1001030D0BBAAAA,1,329.51
2011-11-01,03A,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,2,15.64
2011-11-01,03A,Nutricia_preOp Liq,090402000BBQFA0,1,39.77
2011-11-01,03A,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,2,36.92
2011-12-01,03A,Alfentanil HCl_Inj 5mg/ml 1ml Amp,1501043A0AAADAD,2,42.88
2011-12-01,03A,Ceftriaxone Sod_Inj 250mg Vl,0501021G0AAABAB,1,2.25
2011-12-01,03A,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,2,86.16
2011-12-01,03A,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,2,46.58
